Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
24,38.4,50,19,-2.3,50,Normal,Low (Lethargic),None,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
32,39.7,41,16,-2.7,52,Loose,Low (Lethargic),Mild,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
58,36.2,29,7,0.9,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.2,35,5,0.8,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.5,32,8,0.8,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.5,35,11,0.2,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.5,29,7,-0.8,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.1,31,10,0.7,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,37.2,47,20,-2.4,56,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
16,36.5,29,11,-0.2,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.7,27,12,-0.1,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,36.5,33,12,-0.0,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,39.6,51,22,-1.2,47,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
6,36.0,35,8,0.5,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,35.6,40,13,-0.7,77,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
48,39.1,54,30,-3.0,46,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
56,36.6,33,10,1.0,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,38.5,47,19,-1.8,30,Loose,Low (Lethargic),Mild,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
55,36.8,29,10,0.1,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,38.8,55,17,-1.6,51,Loose,Low (Lethargic),Mild,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
33,37.8,40,16,-3.4,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
58,35.7,36,9,-1.4,78,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
10,37.9,41,22,-2.3,68,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
42,36.2,31,7,-0.2,73,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
38,36.4,32,6,-0.6,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,36.8,32,9,1.0,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.4,33,9,0.3,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.2,33,12,-0.7,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.7,30,7,0.1,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.2,29,8,0.3,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,36.1,33,7,-1.8,93,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
4,36.5,26,6,0.3,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,37.1,51,23,-3.1,56,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
10,36.2,29,12,0.1,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,38.4,60,22,-3.0,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
7,36.1,27,7,-0.9,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.2,30,18,-0.1,30,Loose,Low (Lethargic),None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
30,38.1,56,14,-3.4,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
59,36.3,28,10,0.2,93,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
24,35.9,33,11,-0.9,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,38.5,55,18,-2.0,38,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
6,38.4,55,19,-1.5,48,Normal,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
48,36.7,25,10,-0.1,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.5,37,20,-1.9,17,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
9,36.8,41,16,-0.6,32,Constipated,Low (Lethargic),Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
44,36.0,26,11,0.8,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,35.6,40,14,-1.7,88,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
26,39.6,47,24,-2.0,54,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
5,36.5,27,12,-0.3,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
14,37.4,54,15,-3.6,56,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
13,39.8,39,29,-1.1,55,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
24,38.3,53,25,-2.6,59,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
3,38.7,42,27,-2.4,58,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
12,36.1,45,14,-2.6,30,Constipated,High,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
5,36.3,29,10,1.0,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.1,26,6,0.3,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,37.8,48,13,-3.5,51,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
5,38.2,46,27,-1.3,42,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
54,37.0,47,19,-4.9,44,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
33,37.0,55,24,-2.7,54,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
37,36.5,31,14,-1.2,87,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
38,36.3,42,14,-0.2,41,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
54,36.1,33,9,-0.3,23,Constipated,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
56,36.1,33,10,0.2,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.7,32,10,0.8,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,36.1,34,11,0.2,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.0,32,9,-0.1,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.0,29,12,-0.7,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,36.4,35,8,-0.1,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,35.8,32,8,0.5,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,36.1,27,11,0.6,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,36.8,29,5,0.8,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.8,27,9,-0.9,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,35.9,27,8,-0.9,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,35.8,27,6,-0.5,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,37.8,45,12,-2.1,70,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
49,36.6,28,12,-0.6,80,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
27,37.4,49,17,-0.4,27,Constipated,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
45,36.5,27,5,-0.9,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,36.3,32,6,-0.1,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,36.1,28,12,0.5,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.2,27,5,1.0,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.5,30,11,-1.7,88,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
55,37.3,31,14,-2.3,22,Loose,High,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
5,36.4,31,12,-0.7,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,37.1,49,19,-5.0,69,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
14,39.6,52,20,-2.8,33,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
57,38.8,50,26,-1.2,43,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
31,35.8,28,12,0.5,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,36.3,28,11,-1.3,73,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
45,36.7,36,10,-1.7,71,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
18,39.7,57,18,-1.1,45,Normal,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
29,36.4,34,10,0.5,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,36.2,32,11,0.7,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.2,25,7,0.1,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.6,34,12,0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,40.0,46,20,-1.7,37,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
30,35.9,27,10,0.7,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,38.5,56,28,-2.1,52,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
27,35.9,29,5,0.2,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,38.2,45,24,-1.9,48,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
30,36.7,34,9,1.0,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,36.1,25,14,-1.0,72,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
14,36.7,26,7,0.9,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.0,33,8,0.4,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,36.1,35,7,-1.8,91,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
16,38.2,40,18,-2.6,54,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
24,36.6,35,6,-0.9,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,38.4,46,20,-1.8,44,Normal,Low (Lethargic),Mild,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
6,36.7,34,8,-0.4,29,Constipated,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
40,36.4,33,12,-0.4,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,39.7,53,30,-1.4,57,Normal,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
41,36.9,39,10,0.4,89,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
40,35.7,30,9,0.1,82,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
51,36.1,30,11,0.5,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.7,25,10,-0.1,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,40.2,47,26,-1.6,59,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
37,37.4,40,18,-4.6,68,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
17,39.3,55,19,-1.7,45,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
17,36.4,30,10,0.8,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,36.8,60,19,-3.1,59,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
51,37.2,55,12,-4.5,57,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
39,36.0,46,9,-0.6,39,Loose,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
20,39.4,52,23,-2.7,42,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
38,37.1,59,16,-3.0,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
54,35.7,29,6,-0.5,85,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
55,36.5,35,9,-1.6,70,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
60,36.6,43,12,-4.3,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
11,36.1,31,11,-0.6,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,38.5,52,25,-2.8,51,Normal,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
27,37.2,48,16,-2.3,26,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
45,36.3,36,8,-2.0,38,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
47,36.2,25,14,-0.9,93,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
33,36.4,26,9,0.4,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,35.6,33,17,-0.5,49,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
58,37.0,47,19,-4.3,40,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
31,35.5,39,16,-0.7,15,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
50,36.4,29,9,-0.9,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.6,31,6,-0.7,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.5,34,11,-0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,36.2,34,10,0.3,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,35.9,27,9,0.4,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,36.3,33,14,-1.4,41,Loose,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
7,36.4,34,5,-0.5,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.7,42,22,-3.4,41,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
39,36.7,32,12,-0.1,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,36.7,35,9,0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,39.4,43,23,-1.1,42,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
32,38.0,56,14,-4.7,60,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
17,39.6,39,26,-2.9,54,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
43,36.9,58,20,-2.5,43,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
18,36.5,29,6,-0.9,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.2,29,5,0.7,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.3,32,5,0.1,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,35.8,33,7,-1.2,93,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
28,37.5,42,22,-3.1,42,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
22,40.1,41,16,-1.2,47,Loose,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
45,36.0,38,9,-1.5,78,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
56,37.7,49,23,-2.3,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
7,36.4,40,8,-1.7,38,Loose,High,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
48,38.1,48,20,-2.0,66,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
48,40.2,58,25,-1.1,30,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
32,36.0,25,6,-0.0,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,37.2,35,14,-0.2,10,Constipated,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
1,39.0,45,28,-2.3,60,Normal,Low (Lethargic),Mild,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
59,36.6,31,6,0.4,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,38.9,54,30,-2.3,50,Loose,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
53,35.9,32,6,-0.8,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,40.4,49,28,-2.4,38,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
51,36.0,26,7,-0.6,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,36.7,28,7,-0.4,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,37.0,38,19,-2.1,27,Constipated,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
55,38.3,56,27,-1.4,56,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
28,36.7,33,9,0.3,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,35.7,34,11,0.2,89,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
26,36.6,28,7,-0.5,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,38.7,39,23,-1.1,55,Normal,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
59,39.6,37,23,-1.5,60,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
35,39.6,47,19,-1.7,33,Normal,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
31,36.6,31,6,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,38.8,56,16,-2.7,43,Normal,Low (Lethargic),Mild,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
54,36.7,39,7,-0.5,86,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
52,36.1,34,13,-1.8,70,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
51,37.3,36,9,-0.1,18,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
42,36.5,27,11,0.4,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,35.8,43,12,-2.4,46,Loose,High,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
57,36.7,52,20,-5.0,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
56,36.0,26,6,0.4,78,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
20,36.6,35,8,-0.9,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.5,32,8,0.9,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.9,42,20,-2.9,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
30,36.6,34,18,-0.3,40,Loose,Low (Lethargic),Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
52,37.8,50,25,-4.0,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
58,35.8,40,13,-0.9,72,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
11,38.2,54,24,-4.0,54,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
6,37.5,34,12,-0.5,33,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
4,37.2,50,19,-3.2,66,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
55,36.7,32,10,-0.1,35,Constipated,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
38,37.7,53,25,-2.9,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
36,36.1,31,10,0.9,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,37.7,59,17,-3.3,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
55,35.8,34,8,1.0,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,36.4,30,7,-0.3,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.1,36,15,-2.2,24,Constipated,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
34,37.8,43,15,-3.1,49,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
9,35.9,26,9,-0.9,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.9,48,23,-4.2,51,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
55,38.9,39,15,-2.2,52,Normal,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
58,36.2,34,7,0.7,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,38.9,46,18,-2.5,57,Normal,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
8,36.5,28,9,0.3,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,38.0,50,26,-2.8,58,Normal,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
35,37.0,54,19,-3.3,52,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
50,36.4,26,8,-1.0,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.7,34,11,0.3,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,35.8,33,5,0.6,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.6,31,12,0.4,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.6,26,7,-0.9,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,38.1,45,23,-3.7,70,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
34,37.4,36,9,-1.4,22,Constipated,High,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
30,36.5,33,9,1.0,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,39.9,36,30,-1.6,47,Normal,Low (Lethargic),Mild,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
27,36.0,27,12,0.3,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,36.4,26,6,0.6,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.0,35,10,0.6,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,35.9,32,11,-0.3,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.1,29,10,-0.1,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.7,34,9,-0.9,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,36.4,34,5,-0.3,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,37.4,45,12,-0.7,48,Loose,High,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
49,35.8,29,6,1.0,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,35.9,33,5,0.4,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,39.3,35,16,-2.6,51,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
11,36.3,29,10,-0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,35.8,29,7,-0.2,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
1,36.7,28,6,-0.6,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.2,27,8,0.1,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.4,30,11,-0.3,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.4,26,7,0.0,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,38.6,40,20,-1.5,37,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
